Product ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
2203,11.18,14.93,22.94,673,3,7.22,7.91,0.64
3557,71.34,77.31,37.26,704,4,0.1,4.1,1.32
8735,82.03,96.95,27.66,569,2,17.81,4.48,1.71
6900,14.26,75.0,22.52,699,2,19.69,2.74,2.3
7176,20.75,11.53,40.04,817,4,12.03,5.84,0.58
5028,63.51,36.97,44.83,761,4,13.77,9.73,1.36
6393,50.89,98.04,13.18,567,2,12.83,3.45,1.19
3788,8.76,74.63,5.64,616,2,14.2,7.51,0.62
1284,18.9,75.22,3.45,527,3,12.96,6.39,1.16
1755,70.55,62.95,30.26,657,1,5.21,2.69,0.59
5238,59.79,21.71,1.65,319,1,9.4,4.01,1.14
8349,31.75,84.94,44.37,896,2,9.99,9.1,1.72
6078,39.03,64.85,27.04,703,4,9.65,6.91,1.09
2325,80.88,80.38,20.2,452,2,4.55,2.36,2.47
8426,30.5,80.88,7.73,558,2,13.04,3.68,0.87
4798,68.23,82.2,23.79,606,3,17.46,6.31,0.69
5012,54.54,72.53,20.31,586,2,11.51,7.18,1.35
8804,59.63,63.63,23.68,564,4,7.41,2.91,1.99
9612,80.07,91.4,45.99,827,2,9.2,1.49,0.91
3279,15.14,64.87,2.94,510,4,18.81,3.5,1.47
2830,93.22,17.64,41.94,539,2,13.77,4.11,2.39
2827,33.57,58.74,23.26,648,4,19.32,9.55,1.09
1867,66.15,13.38,4.9,306,3,0.67,1.24,1.49
3085,82.32,60.24,4.9,287,1,8.69,9.72,1.74
5921,74.65,81.36,41.48,717,3,5.59,1.42,1.84
6437,82.41,84.22,42.81,720,4,10.28,2.98,1.69
8614,52.02,6.24,30.56,585,2,4.55,4.55,1.46
5226,90.78,29.72,27.51,447,1,15.14,3.13,2.0
7695,8.59,55.38,14.3,675,1,18.76,6.56,0.53
3451,26.74,36.66,11.51,456,1,17.78,4.61,2.19
1754,44.69,44.13,37.88,752,4,0.97,3.32,1.17
1370,23.38,85.74,40.69,870,1,17.7,4.41,1.46
8250,16.74,35.25,23.71,714,4,11.71,9.24,0.66
5560,39.07,99.65,41.91,825,4,8.51,4.62,2.41
1379,89.6,83.72,27.08,562,1,16.12,3.31,0.88
2008,79.04,88.55,48.89,760,4,14.15,4.27,2.32
1363,28.05,77.51,25.44,667,3,14.98,8.81,2.27
4997,58.79,94.16,48.43,915,3,13.23,9.13,0.91
1591,42.08,8.82,14.11,496,2,15.57,9.45,0.68
7074,71.76,43.55,46.48,759,3,11.16,5.84,1.17
8707,46.06,14.12,39.49,705,3,18.35,2.32,1.69
7096,14.53,84.65,34.65,863,4,3.7,4.26,1.31
1489,23.95,95.18,44.43,898,1,5.51,7.44,2.48
5252,22.92,76.75,1.29,460,3,10.09,3.08,2.11
6160,61.86,21.83,36.14,593,3,4.09,2.41,2.05
8323,91.67,56.12,15.51,383,2,19.46,8.21,1.91
5605,33.48,41.89,27.16,628,2,13.61,9.88,1.83
1288,51.97,35.31,30.75,662,3,13.29,6.63,1.02
5588,49.49,91.75,15.16,507,4,12.3,1.72,2.37
3924,13.07,46.58,27.44,694,4,3.14,9.5,2.34
7123,14.89,14.13,23.36,656,2,0.58,9.27,1.44
3731,97.35,47.03,47.18,641,1,15.25,1.64,2.13
4731,90.36,92.64,49.19,783,4,9.19,7.53,1.48
5280,41.68,22.37,12.34,493,2,2.22,6.39,0.89
2688,79.4,80.8,49.87,818,4,0.32,5.3,1.19
6706,46.86,77.19,6.93,516,2,5.79,2.98,0.92
1493,6.55,70.75,25.09,770,2,13.15,1.84,1.37
3816,94.69,91.37,19.15,488,4,6.03,8.24,1.06
9023,99.27,82.61,5.86,329,2,6.73,7.19,1.0
6242,5.36,57.14,15.7,643,4,5.17,8.72,1.47
1178,30.36,29.2,33.94,725,4,16.14,7.13,1.2
9064,21.79,63.1,25.45,680,3,1.31,8.53,2.0
5310,42.68,13.17,24.83,547,1,9.6,9.66,1.75
4734,60.33,60.48,25.6,572,3,18.48,7.68,1.73
5024,18.19,57.12,36.72,885,1,8.3,6.85,0.68
6164,39.04,49.23,8.66,410,1,19.44,9.49,2.46
9333,32.98,72.51,47.92,877,2,13.83,9.87,2.25
6050,10.15,72.91,36.43,890,4,13.42,2.85,1.18
2751,99.02,44.24,14.72,352,3,18.52,7.82,1.41
4981,46.53,45.9,14.17,455,2,18.41,4.35,2.3
3432,55.37,9.93,5.87,327,4,15.88,9.43,1.56
8030,66.37,98.8,5.3,414,1,15.67,9.32,1.85
2297,20.95,36.14,15.78,622,1,11.61,6.13,0.58
1929,51.01,31.77,47.74,760,4,3.55,9.81,2.18
2120,62.47,79.34,15.26,482,3,4.03,4.24,1.72
5621,20.74,48.36,35.31,795,4,19.12,7.69,1.27
8577,42.51,81.77,21.54,578,1,1.17,6.38,2.41
5061,54.25,82.04,45.31,842,4,0.49,6.27,1.28
6428,80.83,27.8,6.38,319,1,6.98,5.07,0.87
3426,14.6,7.42,32.24,695,4,9.02,4.59,1.96
8445,54.3,31.57,35.89,656,3,17.3,9.46,2.1
1940,70.64,80.11,0.96,370,1,12.25,1.38,0.83
6751,67.36,47.05,26.82,565,3,2.31,9.25,1.57
3048,26.28,53.66,45.5,864,3,2.16,6.3,1.9
7861,88.79,58.62,27.86,501,2,10.06,2.26,2.24
4217,81.66,49.76,30.3,534,3,11.1,8.63,2.07
9757,85.85,50.45,47.77,720,4,2.32,3.62,1.31
7215,49.76,80.07,19.77,599,1,3.51,2.08,1.04
5268,18.06,38.21,12.11,583,3,2.98,9.38,0.88
7287,18.79,37.38,15.64,526,3,17.57,6.55,2.48
6175,60.09,59.11,29.86,596,1,15.98,1.82,2.02
4005,69.34,89.12,8.18,469,4,0.9,2.42,0.51
2827,44.83,53.29,34.47,669,1,4.1,7.14,2.45
2924,14.87,21.75,2.33,425,3,0.02,8.2,2.01
9811,80.63,41.47,47.24,698,1,13.38,2.49,1.81
3566,75.32,50.74,10.03,386,4,16.72,1.75,1.4
7615,12.03,80.53,45.51,971,1,7.49,4.02,1.35
8482,68.53,74.56,34.89,673,4,4.56,6.23,1.37
6401,47.3,61.29,26.6,660,3,16.44,8.53,1.26
6068,91.71,33.75,49.42,664,2,2.23,9.28,1.88
4092,50.15,59.58,45.22,822,3,12.02,9.09,1.37
4367,88.7,57.08,26.8,545,4,8.03,3.38,0.77
5091,36.14,20.5,42.61,814,3,3.96,9.01,0.86
6325,50.87,65.78,35.09,713,3,10.26,8.83,1.46
2287,25.64,38.55,34.61,750,3,8.66,8.94,1.61
3162,95.36,16.78,37.59,485,4,5.48,9.72,2.42
9244,34.62,52.32,23.42,655,1,19.31,1.22,0.96
5660,17.35,89.49,24.87,761,4,9.9,2.56,0.66
3588,21.39,47.46,27.84,728,4,8.76,1.49,1.56
7689,31.88,79.58,34.1,809,1,13.14,2.89,1.22
8001,41.2,8.53,16.9,513,1,9.1,4.84,0.75
6067,20.44,27.65,34.45,692,2,5.52,9.86,2.41
3571,22.1,36.07,45.67,910,1,19.55,2.75,0.58
1912,44.04,60.64,46.49,872,2,5.96,5.63,1.17
5791,91.51,47.16,36.93,566,1,16.35,8.98,1.61
6881,49.85,95.66,43.16,899,3,13.7,9.45,0.5
5133,82.19,43.21,33.04,585,2,8.5,8.66,1.61
7476,33.61,80.38,14.77,605,2,16.5,8.23,1.01
1014,59.25,15.61,23.25,528,3,11.58,9.73,1.01
2714,52.14,95.99,3.18,467,3,11.72,6.23,1.48
1411,27.41,53.92,49.77,976,4,3.96,2.38,0.53
7898,75.28,77.69,25.68,558,2,8.54,7.02,1.81
1138,14.71,5.84,25.29,678,2,2.45,7.46,0.89
1964,36.1,23.34,21.69,589,2,18.43,8.32,1.0
3581,87.27,15.42,48.01,713,3,13.0,8.31,0.82
5066,72.8,73.79,12.8,455,2,8.45,9.36,1.21
3282,64.57,74.49,46.72,778,1,1.18,2.72,1.74
2906,96.39,44.14,49.43,667,3,3.23,9.48,2.0
6568,5.05,71.5,24.22,714,1,5.98,4.92,2.21
9053,40.01,27.56,32.8,654,3,14.68,6.72,1.84
3800,34.94,6.13,45.67,744,4,19.6,4.57,2.28
5504,83.63,12.62,43.35,595,2,11.11,2.93,2.36
7199,79.91,59.1,25.2,551,2,11.26,9.67,1.13
1843,71.02,62.43,19.94,552,4,1.56,6.02,0.6
4120,36.81,67.41,17.95,612,4,5.94,1.5,1.16
5351,80.88,19.1,38.35,537,2,11.48,1.72,2.43
6419,90.04,78.94,16.29,383,1,16.4,7.41,2.12
8158,52.73,23.76,32.82,636,2,2.16,8.0,1.41
5620,22.97,71.69,45.43,950,1,3.67,9.27,1.01
8882,73.48,53.48,4.53,342,4,5.59,5.47,1.23
4360,6.17,62.79,26.99,810,3,6.41,8.66,0.6
3058,21.8,91.3,10.38,578,4,18.62,9.61,2.02
2216,71.55,61.87,45.66,787,1,2.29,6.85,0.93
8401,89.02,52.21,34.37,597,2,10.6,1.05,1.48
8665,77.67,88.54,26.75,556,4,4.77,6.02,2.46
8190,67.5,8.46,32.13,522,1,4.7,7.6,2.38
2713,52.59,25.09,7.98,351,1,13.89,6.23,2.31
1499,43.66,79.68,12.62,570,4,9.75,2.53,0.62
4638,35.85,20.5,42.21,756,2,8.02,3.18,1.91
5327,64.58,70.29,40.99,724,4,17.69,1.95,2.02
7830,19.89,19.16,20.52,617,4,4.74,7.03,1.26
9030,40.27,99.43,15.94,572,4,12.07,4.75,2.41
2544,21.38,46.48,10.51,523,4,19.53,5.37,1.84
2542,60.68,55.19,3.15,344,4,8.8,5.86,2.29
4139,63.67,91.94,15.85,522,4,11.18,8.13,1.64
5589,94.31,56.6,3.45,237,3,13.13,4.62,2.16
4608,27.92,51.4,10.51,534,4,11.9,7.79,1.19
1204,77.05,94.19,6.5,417,2,8.52,7.31,1.31
5140,8.43,76.04,5.71,597,2,5.95,7.75,1.15
2943,72.09,43.05,5.32,338,1,10.58,8.46,1.34
9151,62.68,98.35,37.71,756,4,19.79,8.43,1.93
1138,5.14,63.35,39.21,862,3,14.77,3.67,2.0
6923,64.21,75.75,23.52,618,2,10.03,5.53,0.65
3813,56.14,69.34,1.87,383,1,15.71,6.57,1.46
6426,13.55,94.7,40.91,938,3,11.28,6.05,1.61
9915,8.47,39.16,15.44,641,1,18.14,8.36,0.96
1524,64.6,61.15,25.43,610,1,19.85,3.18,1.1
5102,46.94,35.24,39.53,738,4,14.58,9.99,1.25
1964,95.07,76.68,22.32,444,2,5.02,3.83,1.94
4898,75.49,13.95,18.44,414,1,19.88,8.93,1.35
6332,83.63,8.62,14.46,311,2,7.54,7.36,1.88
5726,6.92,54.57,9.05,578,1,15.97,9.95,1.58
1174,95.37,86.85,22.39,475,2,7.31,5.97,1.84
7653,39.71,64.21,43.14,863,3,13.59,5.87,0.84
2143,80.76,44.2,8.7,292,2,12.2,6.68,2.36
9389,40.47,97.11,18.53,599,2,3.45,5.95,2.21
4692,42.61,87.41,0.44,385,1,8.22,8.75,2.38
6717,52.78,32.56,45.8,773,1,5.17,5.88,1.45
7466,7.39,6.48,36.77,802,3,6.33,2.0,0.97
2545,78.35,81.63,9.29,390,4,5.2,3.38,1.97
7422,33.02,50.26,3.78,424,2,3.36,2.46,1.83
6345,8.81,98.13,15.95,720,4,14.68,6.96,1.65
1487,88.78,94.48,26.61,557,1,7.4,7.76,1.71
6719,15.58,20.01,27.23,682,1,18.64,3.45,1.35
4910,78.71,96.76,24.17,552,1,12.68,3.0,2.49
8342,89.64,53.04,16.81,401,1,3.98,1.78,1.63
6280,90.03,80.58,16.34,425,3,11.41,1.11,1.98
5421,5.89,8.92,14.56,599,3,1.05,9.57,0.96
7395,62.89,21.74,32.03,609,2,3.58,4.58,1.22
8033,81.07,17.57,8.81,340,4,2.37,4.61,0.72
5600,20.88,53.46,9.0,482,4,18.38,7.87,2.29
5221,67.39,14.99,44.97,657,2,16.54,9.86,2.33
7440,57.33,69.67,39.36,727,1,2.9,2.99,1.71
5579,65.23,51.47,49.02,818,3,15.05,1.83,1.03
4289,23.86,52.82,0.12,383,4,19.7,7.27,2.36
6914,98.09,96.17,22.53,489,2,16.23,5.72,1.78
8367,51.25,68.39,5.71,439,3,11.5,4.39,1.4
8813,99.34,6.42,16.81,356,3,5.27,8.57,0.57
2886,70.12,97.78,35.0,699,3,19.98,5.55,1.79
5427,81.93,80.86,16.81,511,3,16.64,6.44,0.53
4415,68.5,25.83,16.75,425,1,9.53,6.44,1.46
8000,35.97,53.48,35.36,765,1,3.42,7.15,1.4
2859,89.35,80.84,17.03,433,1,13.98,4.83,2.02
3064,96.88,50.25,16.54,354,1,8.49,8.07,1.68
9061,41.83,71.94,24.55,674,3,4.84,2.98,0.77
2939,37.16,5.77,33.22,624,2,16.05,6.48,1.95
2237,49.46,69.58,44.52,816,3,0.94,5.96,1.91
8985,84.24,28.92,18.67,452,4,11.67,1.82,0.75
9894,53.2,14.19,49.48,729,1,0.2,3.37,2.35
9300,5.31,94.43,47.83,1048,1,6.77,6.48,1.18
2705,8.12,69.46,23.77,790,2,14.04,1.54,0.91
1187,24.37,30.26,25.27,690,3,1.83,4.41,0.78
6678,35.65,32.24,32.94,732,1,7.34,6.42,1.05
4712,66.79,69.69,1.86,402,4,10.72,4.07,0.6
8667,44.98,5.76,3.27,284,3,4.49,5.68,2.26
3309,7.07,16.93,18.98,603,2,16.59,8.8,1.77
9699,74.98,39.69,3.12,267,3,3.59,2.36,1.97
1293,76.35,9.41,29.57,499,4,13.29,7.56,1.64
3417,81.05,79.2,19.59,521,1,3.26,5.66,1.19
7206,76.38,88.28,30.57,641,4,0.86,9.13,1.44
1507,71.91,74.99,23.2,488,3,12.58,7.18,2.21
9074,72.89,69.44,43.59,683,1,16.35,9.18,2.49
7215,5.72,39.52,37.6,824,2,10.82,2.8,1.44
5796,57.39,64.34,33.76,709,4,16.59,4.86,1.09
8568,23.45,19.45,21.91,575,1,1.35,1.43,2.1
9497,8.55,13.41,17.58,556,3,15.36,7.63,2.34
8154,68.39,34.88,11.65,395,1,5.83,3.75,1.17
7502,51.63,46.44,36.7,733,1,13.61,2.5,1.11
9569,95.47,84.9,47.96,726,3,7.17,4.85,2.02
4844,81.89,72.9,1.45,255,2,16.99,3.51,2.21
7583,86.99,87.2,13.7,464,3,11.89,9.57,0.56
8639,77.04,57.25,44.66,716,3,13.7,1.85,1.7
9668,25.89,24.95,19.03,599,1,1.56,3.95,1.36
9919,95.34,27.1,28.08,436,3,8.6,4.96,2.32
2956,76.39,38.4,42.73,679,4,19.47,7.93,1.63
4657,83.48,32.18,21.04,429,2,19.74,7.01,1.42
8732,72.18,52.25,11.67,382,4,18.59,6.98,2.09
3656,9.5,83.85,38.28,904,1,18.05,6.57,1.43
4660,79.53,97.92,28.85,592,4,3.41,4.71,1.94
6417,55.07,10.05,25.26,524,4,7.49,8.38,1.14
5970,6.76,12.56,4.39,457,2,8.63,3.11,1.72
4896,57.28,15.77,48.05,788,1,2.94,4.56,0.75
2142,56.19,37.52,49.86,772,1,19.92,3.97,2.3
5236,93.22,60.3,34.94,600,4,7.05,8.23,0.73
5399,36.63,98.78,45.42,878,1,3.49,3.46,2.32
6276,87.19,50.9,0.37,239,4,13.23,2.39,1.1
9356,30.45,10.55,3.89,380,1,14.4,8.24,1.87
1302,70.95,76.27,12.24,427,2,5.82,8.71,2.03
2838,52.13,42.75,18.9,525,1,3.49,7.29,1.37
7549,28.3,74.17,49.37,904,2,5.26,2.76,2.42
3742,41.52,95.66,41.16,861,1,19.73,2.49,1.18
9843,48.52,79.4,21.35,603,1,17.58,4.83,1.68
9587,23.74,13.92,7.97,423,3,1.1,7.07,2.28
8226,24.73,78.41,22.42,694,4,17.76,6.26,0.85
9794,97.41,22.78,46.56,616,1,15.38,5.64,1.74
1680,96.07,49.02,44.03,683,1,14.86,4.12,0.84
9708,7.53,87.56,42.04,967,1,6.71,6.24,1.19
3265,77.82,92.7,38.04,765,2,2.91,3.13,0.71
1817,63.85,11.12,9.56,298,4,8.85,2.83,2.21
1717,42.56,82.19,46.8,885,3,14.57,1.28,1.43
6932,79.6,84.73,35.87,624,1,8.18,2.82,2.06
4180,53.46,6.6,7.11,321,4,10.59,1.68,2.29
4586,96.98,96.38,19.57,489,3,2.93,4.34,1.15
9706,68.82,13.37,0.06,284,1,17.05,5.73,0.51
9615,87.15,69.87,3.3,337,1,3.95,3.45,0.76
4525,74.82,6.41,23.84,428,2,4.37,5.84,2.03
3794,17.85,65.24,10.55,581,1,12.18,9.76,1.44
8556,53.05,16.9,32.24,596,3,18.03,3.02,2.37
4450,88.17,28.25,31.57,482,4,19.41,3.2,2.31
6452,88.64,72.59,39.52,620,4,18.92,3.66,2.27
6272,37.67,49.02,41.22,792,2,9.03,4.07,1.49
4915,82.54,93.84,23.57,524,3,7.96,5.95,2.01
6909,21.67,94.97,11.95,653,2,0.13,2.98,0.57
7885,23.3,81.73,2.05,518,4,15.7,7.11,1.1
4590,91.88,87.24,2.49,273,1,1.57,4.57,2.28
6295,40.84,8.83,43.81,755,1,6.57,5.72,1.34
9027,57.87,79.67,20.81,574,1,1.46,1.99,1.42
6144,15.92,53.77,1.93,518,3,15.3,3.66,0.97
6718,23.06,42.5,46.83,867,3,19.71,6.62,1.62
6734,9.53,59.26,38.96,874,4,0.52,9.16,1.09
6856,41.88,15.02,36.76,661,4,16.99,8.94,1.83
4498,59.24,24.5,38.97,677,3,8.4,3.05,1.11
8115,14.64,74.75,49.4,1025,1,4.47,9.06,0.82
2057,65.27,56.57,45.43,749,4,7.27,6.63,1.8
9696,53.08,88.27,3.36,473,1,3.64,5.49,0.62
2792,80.38,72.52,5.14,396,4,10.64,6.04,0.68
8382,50.84,91.49,29.56,658,4,12.1,3.57,2.3
1486,53.11,38.25,30.93,683,2,6.49,4.81,0.64
7565,80.56,27.8,33.73,622,2,10.8,3.98,0.59
2367,79.13,72.94,47.85,723,2,5.65,4.75,2.45
9863,48.98,81.97,45.6,815,3,18.48,3.88,2.47
5775,13.13,61.02,39.5,908,2,10.56,8.19,0.73
9762,10.69,54.75,45.81,963,1,5.91,5.7,1.08
9783,23.08,59.25,49.06,958,4,9.31,9.19,0.72
3563,24.7,55.08,30.16,670,1,15.62,9.03,2.46
3547,37.98,14.44,49.96,822,4,19.83,9.94,1.61
4859,47.26,79.46,42.95,785,1,19.5,7.26,2.25
8505,65.93,82.24,34.7,654,4,17.36,5.99,2.25
1346,17.37,50.46,22.63,661,3,7.49,1.11,1.72
7548,54.92,42.71,16.01,488,2,15.44,7.08,1.56
6608,62.4,20.35,21.54,474,3,18.24,4.43,1.61
2942,20.95,92.79,42.22,880,4,19.85,1.22,2.19
6222,81.73,90.98,42.28,727,4,10.45,2.65,1.66
8697,27.29,28.56,28.8,678,1,11.29,2.81,1.25
1227,6.33,39.01,6.74,488,3,17.84,9.32,2.19
4220,35.85,70.15,30.61,665,2,2.08,9.52,2.44
8667,50.76,19.94,19.72,496,3,0.55,3.53,1.59
4634,50.82,7.22,44.98,748,4,15.78,5.6,1.07
2140,37.24,98.9,16.62,627,1,16.9,3.77,1.69
6265,98.42,86.4,4.46,310,2,16.5,8.6,1.07
3154,63.61,76.29,5.26,414,4,9.87,1.34,1.12
8871,5.64,53.02,30.62,793,3,12.65,9.79,1.87
2516,78.55,61.49,41.44,701,1,1.09,5.7,1.2
7823,23.16,40.22,25.9,644,2,13.06,3.24,2.06
4852,20.35,30.94,34.99,784,3,7.15,9.78,0.77
6321,48.62,99.69,36.15,778,1,7.78,1.84,1.46
8603,77.24,63.04,46.3,771,2,16.76,4.05,1.39
8036,71.09,73.81,47.44,767,3,6.73,5.9,2.13
6621,84.46,92.69,47.16,752,1,8.6,3.14,2.13
1763,22.95,80.28,4.72,512,3,14.3,3.96,1.38
6039,76.37,32.61,44.62,704,2,13.87,2.82,1.31
2447,72.12,89.06,35.65,692,3,0.28,1.84,1.85
6412,20.75,75.25,40.63,871,3,15.14,2.8,1.93
9424,40.1,75.52,35.98,799,3,0.53,3.34,1.2
5509,19.92,40.04,0.17,451,4,8.06,7.38,0.79
9475,79.91,53.19,23.05,460,3,8.73,4.35,2.27
9799,63.35,50.92,21.39,530,4,12.25,7.07,1.52
4041,95.65,45.48,14.98,348,4,12.05,9.96,1.3
4435,21.29,90.71,33.73,850,4,4.86,8.81,0.95
5039,60.1,81.08,44.16,788,4,15.7,1.95,2.06
3328,51.48,67.77,12.87,480,3,19.03,9.35,2.08
2675,92.04,16.52,38.93,572,4,11.49,4.17,0.99
4143,28.38,80.09,33.58,839,3,12.59,7.72,0.79
6196,72.71,5.93,2.02,230,3,12.05,1.83,1.62
7235,93.61,69.51,17.68,481,3,14.59,2.34,0.54
1970,99.15,83.05,20.97,474,2,1.61,1.95,1.11
9150,38.88,37.11,30.28,672,3,11.36,4.02,1.51
5944,31.05,72.12,22.38,668,3,11.47,6.96,1.57
8871,79.75,24.13,11.09,377,3,2.63,5.69,0.53
4497,39.5,99.39,0.35,433,4,13.19,7.69,2.01
1196,33.94,72.15,31.8,725,2,12.91,4.36,1.85
6014,98.62,65.84,45.53,740,4,4.32,9.13,0.68
3895,86.54,15.89,49.36,672,1,13.63,3.64,1.69
4582,7.53,41.71,46.01,926,1,4.56,8.31,1.28
5183,40.5,53.27,5.32,428,4,16.65,5.02,1.52
8279,18.04,74.45,48.31,928,2,18.29,9.4,2.26
3244,17.17,80.69,21.49,692,4,12.24,5.82,1.98
2220,25.66,14.52,37.81,743,1,18.51,7.27,1.32
6573,27.86,5.34,32.45,643,3,5.66,9.18,2.48
8893,24.12,75.42,12.51,630,4,15.96,3.26,0.77
4842,73.03,27.36,12.5,383,2,6.03,3.48,1.36
8432,52.91,31.18,35.04,646,2,17.24,8.26,1.81
1247,79.06,92.72,19.04,485,1,19.68,2.54,2.14
6143,33.8,21.99,40.66,753,1,17.13,3.27,1.66
5418,21.67,19.67,41.12,823,4,7.41,7.17,1.24
6788,5.86,10.49,14.94,523,2,0.62,5.56,2.47
7817,50.33,52.32,5.03,406,3,13.66,4.69,1.58
1163,16.19,15.45,7.76,472,1,0.18,9.47,1.5
9437,79.94,44.86,19.11,400,2,6.14,2.73,2.4
4983,76.46,31.14,18.0,431,4,13.46,3.11,1.15
2179,82.67,99.22,16.18,460,2,7.89,4.36,2.28
8378,56.7,33.22,2.85,291,4,17.12,5.26,2.16
5640,59.84,58.08,40.93,721,1,13.56,4.38,1.85
1823,36.82,70.48,41.23,873,2,0.12,2.16,0.62
2566,63.74,56.4,5.72,361,2,4.54,9.15,1.71
8377,14.0,95.16,2.52,578,3,18.46,7.32,1.1
5897,19.19,98.82,29.1,776,2,6.82,8.47,2.03
2239,40.88,8.22,18.97,473,4,11.58,1.31,2.4
3649,98.87,82.7,39.09,621,2,7.84,7.5,1.77
3083,57.12,66.66,12.23,441,3,5.24,5.83,2.22
2148,12.9,86.52,23.43,774,2,11.66,9.95,0.87
6108,36.12,65.51,40.18,812,4,9.31,5.37,1.67
2692,52.76,35.04,32.4,653,3,17.22,8.29,1.29
2511,66.08,78.77,27.45,633,4,13.11,2.87,1.18
9998,20.81,93.19,0.3,564,4,15.53,8.42,0.55
6817,39.79,24.01,21.02,561,3,3.89,4.13,1.18
3432,32.73,6.13,39.48,696,4,14.63,5.19,2.31
8770,53.06,82.39,33.69,672,1,5.63,4.3,2.42
3997,51.02,21.69,12.98,465,3,8.18,6.88,0.89
9084,67.04,50.5,27.5,596,3,7.12,7.95,0.83
6463,67.36,90.45,32.35,722,4,17.74,6.07,0.56
9965,18.72,62.8,44.99,952,4,7.42,6.09,0.69
8644,10.21,51.79,25.95,724,1,9.88,2.46,2.0
6131,20.94,46.76,12.07,517,1,4.53,1.91,2.24
3106,93.47,15.82,14.34,326,3,13.3,4.61,1.54
7817,90.68,79.98,16.85,422,1,2.91,8.58,1.92
2549,11.48,22.59,48.62,923,4,17.73,2.5,1.17
5309,44.45,99.79,20.46,694,2,0.73,7.41,0.84
1904,59.21,97.94,27.05,679,2,15.63,3.66,1.29
8612,57.53,18.58,31.09,581,2,2.57,1.8,1.57
4829,84.82,40.22,31.98,585,4,11.87,6.74,0.9
2760,76.48,14.18,42.32,670,2,6.83,5.42,0.83
1583,18.04,87.35,12.38,591,3,15.62,9.02,1.78
3566,68.67,82.38,43.19,738,4,16.3,9.57,2.41
1883,7.52,32.64,45.46,898,1,2.03,8.62,1.86
8464,29.09,15.08,31.68,651,1,17.57,6.09,2.39
4174,56.83,47.44,36.35,737,3,1.66,4.72,0.62
4551,37.95,98.81,21.95,698,1,18.2,9.72,1.06
8055,81.04,32.48,22.91,458,2,16.9,5.76,1.7
3747,29.5,16.5,26.8,636,2,9.82,1.83,1.53
5900,49.46,74.22,14.22,579,3,17.51,8.87,0.85
7837,22.71,79.56,28.08,798,4,8.63,5.25,0.67
4361,56.85,78.08,14.76,515,3,1.38,3.71,1.54
4241,49.48,23.28,25.08,597,3,14.66,2.9,0.65
3143,68.96,51.51,1.54,275,2,8.14,5.2,2.32
8534,51.75,36.82,3.19,320,2,17.16,8.88,1.92
4557,27.28,8.06,45.95,795,4,11.41,5.54,2.04
3811,67.44,95.49,26.43,669,4,6.41,4.27,0.83
7062,28.52,53.32,18.72,616,2,9.23,5.91,1.42
9315,76.97,53.67,27.93,509,1,19.82,1.56,2.42
1759,71.52,48.17,18.55,476,3,18.49,5.53,1.65
5256,49.72,89.19,14.53,563,1,9.73,4.35,1.51
6690,94.95,14.06,10.28,213,4,6.88,7.26,2.38
6484,87.31,97.83,42.16,686,2,11.7,1.03,2.28
7187,94.44,86.75,47.21,692,3,17.43,1.82,2.35
7170,94.71,16.79,27.81,425,3,7.28,4.51,1.99
1451,45.06,71.76,20.33,548,4,4.94,4.92,2.34
5094,28.13,89.86,7.47,550,3,17.74,6.51,1.71
1682,47.33,33.21,12.33,456,1,5.71,6.88,1.76
4708,20.22,80.8,19.21,718,3,16.44,2.72,0.5
5157,77.69,70.42,18.13,469,2,2.46,6.16,1.66
3801,93.14,54.66,40.58,646,1,6.55,6.74,1.24
4161,49.14,95.41,36.93,773,2,17.1,5.04,2.0
9431,60.47,95.75,24.9,608,3,9.18,7.98,2.37
9869,79.37,84.92,25.9,533,4,0.72,9.95,1.96
1140,73.79,18.02,24.99,505,3,17.26,9.63,0.93
2738,61.23,19.32,0.88,233,4,10.69,6.66,2.35
6228,26.78,98.07,19.55,641,4,11.31,9.65,2.13
2888,42.91,66.93,45.08,862,2,2.22,1.28,1.11
3687,31.35,62.97,20.15,664,4,4.13,2.43,0.83
4914,29.98,79.04,2.26,452,4,4.59,3.08,1.92
8662,90.22,54.91,39.97,575,4,7.27,1.98,2.41
4675,71.16,60.04,12.37,454,4,15.99,8.05,1.49
8274,90.66,34.8,21.33,445,1,15.03,3.63,1.01
1048,15.59,77.47,41.98,903,3,1.21,4.98,1.73
4821,74.84,41.57,49.15,693,2,15.49,9.65,2.5
5974,76.49,44.89,8.85,369,1,4.09,3.15,1.19
9032,58.29,96.23,41.16,764,3,16.98,5.94,2.3
7413,53.38,45.03,30.6,620,2,13.98,4.99,1.48
6093,6.54,6.14,9.08,539,4,5.85,3.07,0.6
5451,68.32,88.48,9.84,424,2,5.63,9.84,2.2
2082,19.06,90.72,29.26,791,1,6.9,4.95,1.98
4926,33.46,41.94,50.0,916,1,1.5,2.15,0.99
1229,57.69,13.25,23.55,490,2,2.81,9.51,2.06
9852,94.4,72.95,12.81,344,2,1.91,6.72,2.16
4233,92.24,46.95,49.75,708,1,1.05,6.4,1.63
5720,62.46,66.67,0.92,359,3,15.54,6.19,1.46
6124,62.23,47.32,20.85,563,4,7.13,2.36,0.91
9358,76.25,50.08,8.5,341,1,9.75,8.62,2.05
