Product ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
5136,415,23,0,92,7/20/2024,4963,3
4475,679,13,0,29,8/26/2024,1948,8
1005,116,15,5,31,7/8/2024,1665,7
1308,859,29,0,92,10/16/2024,3908,1
5940,924,14,0,26,3/6/2024,2084,10
1565,352,16,0,199,7/18/2024,1499,5
1332,748,14,0,76,4/26/2024,3742,9
9431,325,18,0,50,6/10/2024,1495,2
3283,411,5,0,163,6/29/2024,4694,6
2529,334,9,0,52,11/11/2024,4365,4
8338,218,28,0,83,2/10/2024,3552,8
7601,408,18,0,119,1/18/2024,1831,4
7311,441,8,0,136,9/21/2024,4283,13
8578,950,25,0,103,3/5/2024,4650,10
7152,145,18,1,60,6/1/2024,4834,10
5804,230,4,0,191,7/20/2024,4005,1
3723,364,13,0,90,8/20/2024,3736,9
7145,366,15,0,33,8/19/2024,2798,14
5728,688,21,0,143,6/14/2024,2149,5
3962,556,24,0,112,8/18/2024,2127,13
9086,141,27,1,166,7/5/2024,3367,1
6174,159,4,0,54,9/12/2024,1872,7
7666,729,12,0,82,1/23/2024,1547,9
7698,373,28,0,16,10/26/2024,1736,8
5743,876,29,0,35,3/17/2024,1409,6
4826,445,4,0,36,6/12/2024,4020,7
7121,713,11,0,105,4/17/2024,3021,8
9280,535,28,0,92,9/4/2024,2311,7
6042,834,11,0,100,6/14/2024,2657,1
2954,667,13,0,162,10/7/2024,1707,13
6258,552,29,0,154,10/3/2024,1866,1
8976,28,2,3,86,7/13/2024,4444,8
3430,523,22,0,56,7/15/2024,4425,14
1931,850,13,0,131,12/28/2024,1200,9
4349,313,27,0,136,1/1/2024,2130,7
4356,628,17,0,33,12/6/2024,2639,6
9272,814,28,0,39,8/14/2024,4744,11
4678,940,7,0,114,5/6/2024,3257,7
3140,90,2,0,73,11/28/2024,2650,10
9496,506,25,0,29,2/19/2024,4618,9
2005,522,11,0,91,5/24/2024,1806,9
1253,783,1,0,121,6/24/2024,3380,6
6738,710,10,0,106,10/5/2024,4467,7
6565,395,12,0,188,5/22/2024,2629,7
9072,592,22,0,185,12/23/2024,3390,1
4883,533,26,0,92,8/17/2024,1206,5
9513,166,14,0,90,7/20/2024,2435,2
9574,337,21,0,125,10/9/2024,4860,11
4741,726,21,0,191,4/10/2024,4938,4
7148,73,22,12,37,2/27/2024,2954,7
1539,339,1,0,124,7/22/2024,4671,3
1203,264,13,0,69,12/14/2024,2365,9
4721,50,8,1,154,3/3/2024,2417,9
8412,880,13,0,49,11/2/2024,1410,1
2527,793,16,0,41,7/13/2024,4476,10
2472,598,25,0,199,8/21/2024,1895,6
8101,748,21,0,132,7/4/2024,3595,10
6787,443,1,0,46,2/19/2024,4950,8
3106,91,19,3,163,7/22/2024,2963,2
9255,695,10,0,24,7/22/2024,4929,9
6500,86,15,8,16,12/9/2024,3200,8
5371,287,26,0,43,8/21/2024,3084,2
4421,54,14,3,193,9/18/2024,1020,12
4456,583,28,0,138,3/7/2024,3542,1
7419,615,4,0,170,2/2/2024,1171,10
5471,153,28,7,14,10/7/2024,4518,13
5667,974,10,0,44,2/17/2024,4577,3
8231,494,29,0,120,6/19/2024,2877,10
6601,63,15,2,179,3/22/2024,2057,9
9101,321,20,0,80,1/1/2024,1432,9
7228,550,29,0,137,1/18/2024,3022,6
1520,675,14,0,129,2/20/2024,4818,1
6250,585,25,0,52,4/13/2024,2257,3
4160,343,13,0,87,8/29/2024,4130,10
5688,520,12,0,60,2/29/2024,1596,1
2060,501,12,0,178,8/18/2024,1949,4
5808,255,27,0,28,12/21/2024,2725,9
7937,968,20,0,40,11/20/2024,4098,14
8150,350,8,0,151,2/14/2024,3647,12
1888,302,1,0,89,5/23/2024,4298,9
2356,661,23,0,191,5/5/2024,1039,3
5533,637,24,0,163,12/6/2024,2468,8
2224,120,17,0,193,6/26/2024,3849,8
3852,679,19,0,173,3/11/2024,4088,5
6970,514,10,0,36,12/1/2024,1550,10
5112,571,23,0,111,10/2/2024,3640,11
6237,560,5,0,113,5/30/2024,4259,13
3761,650,8,0,89,10/8/2024,4060,13
4483,605,11,0,86,11/26/2024,1827,13
9995,767,25,0,169,6/3/2024,3017,7
1772,409,23,0,42,6/30/2024,3322,13
6397,459,29,0,94,5/15/2024,3418,7
4172,529,19,0,10,7/25/2024,2505,8
7051,601,17,0,129,6/26/2024,3989,7
9439,390,3,0,89,5/5/2024,2042,4
4099,329,4,0,10,5/28/2024,3461,7
7718,117,29,4,183,12/25/2024,1377,1
7547,739,15,0,99,12/10/2024,4115,3
2390,56,17,3,172,12/21/2024,1948,3
9637,211,16,0,125,3/2/2024,4930,4
6589,348,14,0,150,8/16/2024,3546,14
6494,145,27,5,59,10/2/2024,3407,5
2111,476,22,0,127,7/17/2024,1409,3
8450,484,29,0,109,12/13/2024,2549,9
8854,211,11,0,92,11/28/2024,4931,13
5830,698,24,0,30,11/29/2024,3551,9
4287,51,13,8,67,12/4/2024,2340,11
8711,619,6,0,74,10/26/2024,1851,8
6087,325,21,0,81,7/5/2024,3866,7
1258,4,15,12,99,3/14/2024,1211,14
5108,415,7,0,90,10/4/2024,4404,13
2533,342,19,0,67,5/17/2024,1320,8
8752,754,6,0,136,10/26/2024,1781,7
1376,963,4,0,138,4/17/2024,1322,4
3400,810,12,0,114,4/20/2024,3272,3
2237,802,2,0,69,3/9/2024,3962,13
2349,948,27,0,138,4/4/2024,4419,6
4498,316,9,0,148,12/28/2024,3585,11
2529,649,12,0,160,3/3/2024,4791,2
8380,933,15,0,85,3/19/2024,1825,10
9014,400,16,0,146,8/27/2024,3647,1
1589,898,4,0,80,4/27/2024,1050,14
8754,296,12,0,117,5/16/2024,3790,2
5819,306,5,0,191,8/8/2024,2242,8
7975,367,3,0,95,10/25/2024,3743,10
4653,265,15,0,140,9/7/2024,3329,14
2636,114,8,3,34,1/24/2024,2211,12
9235,927,19,0,21,5/13/2024,1133,11
1940,325,17,0,77,2/6/2024,2976,12
9751,778,12,0,52,1/11/2024,2423,12
9838,904,23,0,103,11/18/2024,2206,4
5684,188,2,0,122,12/26/2024,4200,7
6761,282,6,0,95,7/10/2024,2505,8
4752,785,18,0,120,4/18/2024,1567,4
8313,810,20,0,176,6/5/2024,2180,4
1356,938,13,0,57,10/25/2024,2346,9
4813,201,19,0,102,7/23/2024,4381,5
5430,196,3,0,69,7/6/2024,3872,8
3438,754,13,0,127,4/8/2024,3251,12
2483,651,18,0,19,6/18/2024,3572,6
8454,317,28,0,108,10/6/2024,4408,1
6603,792,7,0,158,7/23/2024,4811,4
8092,832,14,0,175,1/22/2024,1731,2
1919,634,9,0,172,1/12/2024,1232,2
5506,528,7,0,121,8/18/2024,2644,6
2989,712,6,0,47,1/30/2024,3891,2
7646,514,5,0,184,7/12/2024,2097,2
8497,184,10,0,118,6/30/2024,4662,3
5453,704,27,0,49,9/5/2024,1161,12
9835,27,9,10,16,3/7/2024,2902,11
3301,120,6,0,180,4/10/2024,1396,14
5019,308,25,0,197,12/27/2024,2376,12
1217,412,1,0,115,10/24/2024,1156,2
4626,99,2,0,167,4/11/2024,4346,8
2132,94,8,0,170,11/2/2024,1713,6
8115,948,27,0,186,5/22/2024,4691,10
4049,435,17,0,55,4/6/2024,1956,14
9909,435,21,0,85,10/7/2024,1981,3
2373,951,6,0,121,4/13/2024,1496,13
4395,191,28,3,16,4/1/2024,1854,7
1546,164,8,0,58,1/28/2024,1735,12
1423,322,12,0,194,12/25/2024,1762,2
6928,731,26,0,65,7/28/2024,3530,13
1246,934,4,0,165,5/26/2024,4076,2
1845,550,27,0,23,2/1/2024,1453,3
5063,757,23,0,59,10/6/2024,4454,4
9714,90,14,0,152,1/26/2024,2746,5
1475,843,9,0,107,7/25/2024,4129,3
9317,623,8,0,103,4/14/2024,3382,8
3577,972,23,0,113,1/13/2024,1035,8
5278,405,11,0,11,6/12/2024,3250,10
4290,12,8,3,180,3/26/2024,3072,3
5280,760,12,0,90,7/16/2024,2020,14
1324,967,16,0,193,7/16/2024,3746,1
5090,433,15,0,144,10/26/2024,1294,10
3741,674,13,0,107,12/11/2024,4410,4
3123,715,5,0,33,9/24/2024,3140,5
4762,900,24,0,83,1/6/2024,4973,1
9687,898,15,0,147,10/23/2024,3896,5
8022,938,14,0,158,6/19/2024,2893,5
3140,264,21,0,192,8/1/2024,1049,2
7221,384,23,0,147,6/28/2024,3544,5
3720,287,7,0,42,11/17/2024,3014,13
6796,802,3,0,32,11/23/2024,3368,12
2196,859,2,0,104,7/14/2024,3755,11
2973,857,18,0,59,1/23/2024,4195,14
8166,263,14,0,110,6/2/2024,4873,4
8120,620,15,0,123,1/19/2024,4542,14
9665,791,3,0,27,9/15/2024,2215,7
3274,553,22,0,188,1/1/2024,3448,8
8280,131,28,1,151,8/8/2024,4715,12
5664,90,15,1,143,3/6/2024,1338,7
9503,520,6,0,26,8/30/2024,2936,6
6532,571,28,0,180,12/16/2024,1912,2
2501,586,26,0,169,5/2/2024,4755,9
8359,654,23,0,19,12/9/2024,1352,3
2906,504,21,0,157,7/7/2024,3761,6
8843,266,22,0,87,12/5/2024,1754,10
6110,466,7,0,135,9/19/2024,2900,6
7203,740,7,0,162,10/27/2024,2494,12
4831,411,2,0,50,1/24/2024,1482,11
8254,212,17,0,27,11/2/2024,3255,5
8639,485,29,0,100,2/13/2024,2722,8
7329,915,21,0,23,2/29/2024,2480,10
6027,998,29,0,145,4/8/2024,3759,4
7369,72,25,6,149,11/22/2024,4601,6
4443,518,19,0,75,1/11/2024,1418,14
9556,714,27,0,160,6/19/2024,3732,11
2846,652,23,0,89,3/24/2024,3511,14
3434,244,3,0,136,10/5/2024,4063,8
8611,263,22,0,150,3/27/2024,2146,5
5193,407,8,0,180,9/25/2024,4633,7
5958,6,25,17,73,11/18/2024,3643,1
1182,672,28,0,117,10/3/2024,1211,14
5843,111,3,0,86,10/15/2024,2484,2
8212,554,25,0,139,7/27/2024,4571,5
5451,771,18,0,33,9/27/2024,3729,14
2769,452,2,0,72,9/13/2024,4325,2
3828,535,2,0,112,12/8/2024,4148,9
2336,240,13,0,23,6/13/2024,3364,14
2002,902,28,0,90,6/12/2024,3901,8
1780,687,22,0,46,10/28/2024,2716,3
3134,994,13,0,32,8/5/2024,1776,5
5998,90,25,11,38,5/1/2024,4653,9
1689,507,13,0,47,5/18/2024,2378,6
6918,162,13,0,197,9/19/2024,4205,13
4283,373,5,0,139,8/6/2024,4839,10
7696,21,17,14,55,1/17/2024,3746,10
3117,336,25,0,104,5/2/2024,4211,13
9941,768,4,0,194,8/2/2024,3190,1
2857,540,13,0,149,4/3/2024,1426,5
3000,171,20,0,140,7/24/2024,1309,9
7810,379,2,0,168,12/26/2024,3770,13
1207,746,2,0,20,6/16/2024,2436,7
7013,518,23,0,164,10/27/2024,4405,3
8090,435,6,0,144,7/20/2024,1945,5
2617,504,24,0,62,10/1/2024,1143,6
1415,485,8,0,11,1/20/2024,1088,3
7892,209,1,0,147,5/16/2024,2456,14
8745,822,13,0,58,6/11/2024,4755,3
4855,538,3,0,14,2/2/2024,4401,9
1866,517,11,0,153,7/15/2024,4655,11
3458,146,4,0,163,12/14/2024,3800,12
2519,555,24,0,46,1/31/2024,2323,1
9642,275,10,0,72,6/27/2024,1621,2
7945,832,26,0,153,1/12/2024,3725,9
8375,605,11,0,161,9/3/2024,3684,2
1626,919,7,0,143,12/11/2024,1013,9
5630,141,29,0,196,3/18/2024,3675,5
9484,742,18,0,46,4/14/2024,3471,11
6414,185,28,0,86,3/26/2024,2958,6
2302,792,7,0,112,12/10/2024,2313,14
2570,308,28,0,33,9/15/2024,4631,8
4231,934,13,0,31,6/11/2024,1749,5
8185,101,16,3,122,7/12/2024,2751,14
9891,285,23,0,179,10/22/2024,2309,9
4903,310,5,0,39,3/20/2024,2961,11
6405,588,25,0,45,3/20/2024,1364,9
1993,135,6,0,162,6/11/2024,3599,8
7361,180,3,0,55,8/7/2024,1221,3
1992,630,28,0,35,12/18/2024,1964,3
1400,423,1,0,54,3/28/2024,1625,2
6017,627,9,0,122,4/30/2024,4202,9
2007,769,24,0,58,5/15/2024,2743,2
8271,846,8,0,20,7/4/2024,2801,11
7497,707,29,0,148,11/20/2024,4290,4
4373,796,24,0,21,7/24/2024,1219,14
5740,455,29,0,110,3/7/2024,4793,11
1875,314,29,0,145,4/19/2024,2683,4
3866,686,14,0,135,3/9/2024,1616,3
1455,429,3,0,38,12/25/2024,2668,10
5073,906,23,0,61,2/25/2024,3210,10
7291,717,21,0,65,10/20/2024,2123,13
4593,691,26,0,24,4/4/2024,3564,14
2581,894,1,0,134,5/5/2024,2800,8
4236,165,13,0,170,10/17/2024,3906,13
1637,686,12,0,143,7/27/2024,1634,2
4767,382,29,0,23,6/23/2024,1934,2
3080,846,17,0,187,3/26/2024,1535,12
3928,743,22,0,144,11/19/2024,3348,2
3280,908,14,0,35,11/26/2024,1072,13
9861,138,27,5,93,4/12/2024,4384,13
2397,84,1,0,156,6/26/2024,1180,6
5874,958,8,0,95,8/4/2024,3708,14
6168,101,12,2,42,4/30/2024,1235,14
9559,422,26,0,158,3/13/2024,3488,6
6836,320,25,0,60,9/13/2024,2184,4
6697,429,22,0,171,7/4/2024,4811,10
4768,791,1,0,49,4/10/2024,3424,9
5264,561,29,0,19,2/13/2024,4807,8
6720,325,24,0,156,6/12/2024,1609,13
4406,610,27,0,103,12/16/2024,4137,6
6816,306,19,0,57,8/27/2024,1872,12
7473,748,16,0,126,7/2/2024,1212,3
9426,973,11,0,139,11/5/2024,3696,8
1868,924,9,0,30,2/24/2024,2576,12
9070,879,15,0,17,2/3/2024,3172,6
9894,231,8,0,80,1/14/2024,2930,6
6387,253,6,0,144,3/25/2024,2238,14
2979,105,29,12,13,11/27/2024,4799,7
2294,351,12,0,47,1/31/2024,3406,9
4142,937,23,0,133,4/11/2024,3083,8
6868,44,4,0,179,3/25/2024,3808,12
6502,260,2,0,131,8/9/2024,3314,12
3768,885,25,0,94,11/19/2024,4209,4
9777,649,11,0,179,5/25/2024,3336,7
2291,907,1,0,18,3/4/2024,4284,4
5786,855,1,0,145,10/16/2024,2918,6
5618,564,17,0,190,1/6/2024,1496,13
8932,751,12,0,137,1/13/2024,1865,13
8905,248,17,0,70,10/21/2024,1547,1
1261,793,11,0,154,10/4/2024,3447,3
2243,232,28,0,143,8/2/2024,2394,5
3723,158,11,0,84,8/20/2024,1821,4
7457,488,22,0,159,1/4/2024,2121,11
4984,262,18,0,180,5/13/2024,4785,13
9823,407,25,0,196,1/26/2024,1920,2
2889,135,27,8,44,11/24/2024,1619,4
7891,241,13,0,26,5/18/2024,2041,4
7673,189,7,0,197,7/12/2024,2625,2
2064,700,15,0,193,8/16/2024,3458,8
1458,305,14,0,151,10/1/2024,4656,9
6439,227,5,0,29,4/9/2024,3930,3
2765,202,4,0,21,10/18/2024,4668,8
5877,367,3,0,171,1/14/2024,4334,7
6434,740,16,0,78,8/1/2024,1452,5
2318,386,8,0,168,2/5/2024,2064,6
4423,301,6,0,18,2/27/2024,1357,6
1210,158,5,0,185,3/28/2024,2669,5
9900,198,25,0,94,11/3/2024,2743,5
8164,734,25,0,174,6/4/2024,1452,1
9079,759,1,0,12,11/11/2024,4568,9
7849,864,13,0,151,2/9/2024,4002,9
8728,193,26,0,136,10/18/2024,3615,10
8991,172,6,0,187,2/12/2024,3414,13
2632,320,11,0,112,6/3/2024,1084,13
2975,163,24,3,26,3/21/2024,4297,13
3121,552,13,0,83,8/31/2024,4288,3
6722,296,8,0,196,11/7/2024,4502,12
2861,200,18,0,85,7/3/2024,1758,2
6844,95,27,10,65,12/6/2024,3981,6
7351,826,25,0,147,8/4/2024,1687,7
3895,688,5,0,31,10/29/2024,3972,8
5128,919,22,0,135,12/4/2024,2235,7
1110,616,14,0,90,5/11/2024,1079,9
9956,201,25,0,75,1/2/2024,4117,9
5543,487,22,0,52,5/18/2024,3752,10
6067,781,3,0,93,11/5/2024,1689,5
4026,259,2,0,72,6/19/2024,2052,3
6607,416,20,0,46,4/30/2024,4586,1
9935,93,1,0,123,7/6/2024,2210,1
7192,896,19,0,17,2/5/2024,2946,8
2077,734,17,0,167,3/2/2024,1946,5
5025,376,13,0,85,10/11/2024,4874,1
8184,843,23,0,168,7/10/2024,4504,10
4731,773,12,0,177,9/2/2024,2285,14
9985,369,8,0,123,3/6/2024,3615,10
4658,378,21,0,16,2/16/2024,1825,4
4659,233,8,0,121,1/14/2024,2086,4
9757,648,29,0,62,5/19/2024,1715,1
9462,216,28,0,128,1/23/2024,4548,4
1367,468,28,0,175,12/10/2024,4938,7
6379,365,13,0,59,9/28/2024,3993,4
5854,486,24,0,130,10/16/2024,1790,7
4784,142,2,0,126,4/5/2024,1989,14
1315,877,5,0,150,11/24/2024,4218,9
5069,22,26,16,100,7/15/2024,3250,9
5307,340,1,0,84,4/23/2024,4333,7
4093,814,2,0,43,12/21/2024,3937,7
1303,479,4,0,16,2/4/2024,4771,12
4117,244,3,0,118,9/27/2024,4778,11
3315,583,17,0,198,5/17/2024,3568,2
5429,939,8,0,58,4/2/2024,4045,1
2419,191,6,0,49,9/11/2024,1836,3
4741,115,19,1,132,10/14/2024,3314,4
8827,867,17,0,65,2/15/2024,2630,8
8877,931,12,0,146,6/23/2024,3284,14
5695,784,5,0,129,8/23/2024,2664,10
8840,375,19,0,192,4/9/2024,1303,6
6348,473,23,0,41,8/16/2024,3615,9
9546,963,4,0,103,10/29/2024,3417,2
3460,221,6,0,18,9/4/2024,1687,12
3212,261,18,0,64,3/14/2024,3104,7
2821,493,2,0,153,2/8/2024,4894,4
8437,438,22,0,127,7/16/2024,4783,1
7663,589,19,0,161,8/23/2024,1287,3
9008,392,28,0,110,2/16/2024,3518,5
5660,263,24,0,92,12/16/2024,4048,11
7265,298,11,0,194,3/23/2024,2631,1
3055,977,26,0,198,4/13/2024,2894,6
3231,134,9,0,34,6/13/2024,2948,6
7692,873,29,0,198,3/22/2024,1721,2
1386,693,20,0,176,10/30/2024,3782,13
6579,126,11,0,87,2/26/2024,3962,1
1497,477,25,0,145,4/3/2024,1090,7
6764,645,13,0,40,11/18/2024,4498,14
1404,256,9,0,107,11/20/2024,3055,8
1148,2,5,4,181,11/8/2024,3589,7
3499,441,12,0,97,11/6/2024,4488,4
7392,147,20,0,132,5/12/2024,1929,4
3868,776,22,0,194,7/6/2024,1994,5
2993,539,11,0,60,10/15/2024,2910,7
9538,773,27,0,27,1/30/2024,2975,14
2068,191,27,0,67,7/21/2024,3482,4
3369,42,28,20,11,5/29/2024,2119,5
2589,595,26,0,124,3/30/2024,4153,1
4850,806,25,0,47,9/5/2024,1829,3
9825,61,6,0,146,8/20/2024,2646,2
9993,735,5,0,158,2/25/2024,1161,8
9876,603,24,0,199,12/16/2024,4721,3
8938,820,12,0,85,6/25/2024,4602,2
8033,659,29,0,153,12/23/2024,4530,4
5094,917,29,0,106,10/7/2024,4807,14
7844,730,15,0,111,12/2/2024,2688,14
6066,797,2,0,182,12/1/2024,4437,1
9513,878,25,0,161,10/22/2024,3862,5
1222,476,20,0,188,8/14/2024,3147,10
3051,33,16,4,186,4/20/2024,4785,10
5328,934,27,0,163,4/17/2024,4246,4
2775,267,4,0,53,2/1/2024,4837,2
6642,660,1,0,153,6/5/2024,3305,6
9497,759,3,0,96,3/5/2024,2752,13
3373,198,18,0,111,2/22/2024,4447,9
2534,488,29,0,189,2/18/2024,3979,7
3911,873,4,0,17,4/14/2024,1126,14
8157,982,7,0,85,5/17/2024,2345,3
2419,507,17,0,76,9/29/2024,4823,11
5637,245,16,0,38,2/11/2024,1778,9
9987,446,4,0,37,2/3/2024,4322,2
4679,799,12,0,96,10/15/2024,1349,6
7992,973,21,0,185,9/2/2024,4238,6
4657,371,22,0,143,2/25/2024,2403,7
6104,323,7,0,164,7/9/2024,4560,10
5396,343,12,0,72,10/23/2024,4063,14
9771,692,18,0,73,10/26/2024,3583,7
6479,779,29,0,20,12/20/2024,1939,2
2577,397,25,0,66,3/22/2024,3598,9
6037,441,16,0,118,12/30/2024,1421,6
4072,922,9,0,73,9/8/2024,3412,11
3148,34,16,5,147,11/25/2024,2570,8
2821,715,14,0,22,2/27/2024,4032,2
3873,700,3,0,75,2/4/2024,4232,11
4548,934,29,0,152,9/13/2024,3369,10
8656,61,21,5,191,6/9/2024,1069,10
8021,918,26,0,149,3/31/2024,3448,7
2849,749,17,0,145,4/16/2024,1598,1
6083,201,27,0,198,10/15/2024,1317,4
7455,518,29,0,59,7/3/2024,1403,14
1261,822,12,0,147,12/13/2024,3248,11
5389,462,6,0,72,5/1/2024,3543,1
1713,371,23,0,13,2/17/2024,3612,10
9344,665,10,0,152,9/30/2024,4923,14
1462,863,7,0,15,12/5/2024,3322,12
7719,977,20,0,77,6/22/2024,1193,5
1199,713,7,0,156,1/27/2024,1328,7
7217,329,11,0,14,9/8/2024,2307,8
3671,144,3,0,152,1/14/2024,4411,4
1196,576,1,0,182,7/9/2024,3993,8
3635,353,28,0,181,7/26/2024,3333,13
9044,2,6,8,61,5/29/2024,3708,3
5260,104,26,4,187,12/12/2024,1678,7
3071,299,24,0,178,1/4/2024,2472,5
8568,349,23,0,110,12/13/2024,1442,6
4915,817,28,0,34,6/6/2024,1424,6
3866,635,29,0,133,11/5/2024,2533,11
5962,399,17,0,167,12/11/2024,2800,11
1789,332,5,0,191,11/17/2024,3831,2
7875,219,7,0,101,10/16/2024,1490,9
8979,805,26,0,74,5/15/2024,2209,2
8173,486,14,0,168,3/27/2024,3534,2
4334,221,5,0,47,7/20/2024,2125,11
6247,339,14,0,158,4/20/2024,3054,7
6275,909,16,0,124,7/14/2024,1786,13
6220,151,27,5,85,5/1/2024,2376,4
7367,909,9,0,152,10/1/2024,2433,6
3380,740,2,0,199,12/1/2024,4444,14
3921,68,13,6,62,9/28/2024,3923,12
5978,2,22,15,128,5/8/2024,2619,7
7245,630,24,0,43,4/24/2024,3967,11
4985,417,25,0,14,10/5/2024,4545,9
7401,308,10,0,169,5/20/2024,2781,11
5626,948,18,0,11,10/17/2024,2926,7
3385,322,23,0,106,8/18/2024,2374,5
7012,970,8,0,174,11/13/2024,4371,5
7640,124,23,6,80,10/11/2024,4613,10
6198,191,4,0,163,1/27/2024,2177,12
8841,573,22,0,140,8/20/2024,3522,7
8574,364,16,0,97,3/13/2024,3641,6
9231,750,1,0,77,4/16/2024,1612,6
5289,226,1,0,121,9/17/2024,2720,1
8859,925,22,0,134,6/15/2024,1727,13
7066,920,6,0,77,7/31/2024,4105,14
7047,815,18,0,181,9/1/2024,1632,12
5386,944,10,0,43,12/4/2024,4927,5
1062,357,3,0,27,1/24/2024,2307,10
1782,286,7,0,72,9/25/2024,3538,8
5803,760,20,0,59,7/22/2024,3013,3
4702,731,13,0,192,10/24/2024,3070,14
9507,386,21,0,199,5/8/2024,1457,10
5616,442,1,0,18,5/12/2024,3796,2
5602,332,4,0,80,12/20/2024,3246,2
5419,282,10,0,21,3/12/2024,3773,2
6338,237,28,0,131,5/2/2024,2500,9
8686,818,3,0,102,4/23/2024,4133,13
3585,130,14,2,28,2/29/2024,1192,13
9712,782,10,0,172,1/29/2024,3725,14
1559,370,18,0,58,12/3/2024,2866,8
3637,725,21,0,178,1/27/2024,3632,3
1966,966,23,0,128,2/7/2024,4752,8
9006,492,5,0,146,7/22/2024,4823,11
2770,519,29,0,31,10/23/2024,4660,4
7110,41,24,13,59,3/5/2024,2340,13
6008,440,26,0,109,2/26/2024,3052,6
9193,706,19,0,130,11/25/2024,2943,5
1841,187,1,0,39,10/11/2024,4689,11
6183,968,2,0,95,5/3/2024,3914,1
8886,809,1,0,159,8/22/2024,2547,13
8930,2,15,9,134,3/2/2024,2715,13
3421,254,29,0,70,6/11/2024,3170,1
9497,253,9,0,101,5/30/2024,3597,3
3097,670,25,0,99,8/6/2024,3161,10
8618,39,8,3,168,12/9/2024,2520,9
4606,343,23,0,180,1/8/2024,3645,2
2624,806,14,0,122,10/5/2024,1276,7
4386,956,11,0,32,8/4/2024,1024,5
7894,365,14,0,30,8/16/2024,3918,9
9556,111,5,0,36,9/20/2024,2021,7
2944,455,3,0,153,1/31/2024,4289,5
6750,846,11,0,88,9/18/2024,3366,7
1694,113,27,8,63,3/19/2024,3247,8
2667,917,4,0,50,9/15/2024,2463,7
7197,805,11,0,119,2/22/2024,1634,5
2327,492,18,0,84,2/22/2024,2042,6
8028,63,14,8,71,11/9/2024,3059,13
3562,662,16,0,156,10/20/2024,4143,10
2919,808,21,0,29,7/9/2024,4612,2
6217,496,6,0,61,4/10/2024,1084,2
4821,69,20,10,41,5/14/2024,4958,5
8069,96,1,0,76,5/11/2024,2062,8
1243,944,18,0,108,9/20/2024,2653,12
5834,938,24,0,58,5/25/2024,1926,12
9133,644,24,0,24,6/9/2024,4265,7
4021,889,17,0,104,2/28/2024,3932,4
4176,708,12,0,70,1/4/2024,4570,10
3800,503,18,0,18,7/17/2024,1091,1
6502,123,22,0,188,9/12/2024,1559,11
9182,293,27,0,55,5/7/2024,2763,13
6868,316,5,0,78,4/23/2024,3717,14
2040,385,12,0,44,8/18/2024,1854,7
4011,930,2,0,57,5/25/2024,2673,7
4900,170,17,0,42,6/7/2024,2236,9
3362,18,4,8,49,9/23/2024,1223,2
9254,469,13,0,20,1/17/2024,4130,1
1461,167,24,0,91,1/20/2024,3059,12
8233,710,4,0,48,11/15/2024,1252,13
4066,753,20,0,77,5/26/2024,2801,7
2811,508,2,0,96,9/2/2024,1322,3
6323,471,7,0,196,12/7/2024,4875,10
5848,578,26,0,186,7/30/2024,4579,8
5602,840,9,0,40,9/20/2024,3646,9
8149,43,7,4,76,6/14/2024,1807,2
6119,667,29,0,174,4/21/2024,3657,5
8794,388,15,0,186,10/29/2024,3607,14
2361,320,15,0,195,8/17/2024,2483,8
4422,998,25,0,50,7/3/2024,1944,7
8910,950,9,0,120,8/28/2024,3592,8
5315,427,26,0,173,12/1/2024,2713,12
8935,432,8,0,109,10/14/2024,3004,8
7584,235,2,0,139,6/21/2024,1163,9
1126,643,19,0,37,4/14/2024,3001,13
5376,214,14,0,70,4/16/2024,1410,14
9732,149,29,7,59,11/17/2024,3118,14
8962,557,4,0,26,3/16/2024,2087,3
7663,89,7,0,199,11/30/2024,3195,10
5073,896,25,0,91,6/24/2024,1818,6
2609,701,16,0,142,3/16/2024,2592,8
7860,61,25,10,130,6/20/2024,2950,13
4555,361,16,0,77,12/15/2024,4003,5
9725,899,25,0,22,7/27/2024,3906,8
4266,263,26,0,103,4/6/2024,1377,9
3281,311,15,0,187,9/15/2024,3350,5
4536,735,2,0,64,7/27/2024,4857,7
9119,567,13,0,27,9/12/2024,3702,2
6110,632,9,0,152,10/26/2024,2642,3
8107,490,29,0,161,3/25/2024,2506,10
8377,950,3,0,52,8/3/2024,4656,4
5465,929,25,0,156,11/23/2024,4450,13
6283,333,10,0,185,8/31/2024,2266,7
8723,901,14,0,110,8/22/2024,3148,1
2666,402,29,0,174,2/11/2024,2963,2
9864,855,1,0,42,12/10/2024,3098,11
3865,370,6,0,94,4/18/2024,3111,9
1273,361,17,0,153,10/31/2024,1981,14
2477,941,2,0,19,10/29/2024,4402,4
7989,885,20,0,95,11/24/2024,3353,3
8516,666,4,0,164,6/22/2024,4502,3
8223,429,20,0,170,8/16/2024,4950,5
4302,157,20,3,18,11/26/2024,1075,14
6819,668,4,0,124,2/23/2024,4565,11
2778,822,6,0,46,8/20/2024,4404,11
4212,400,22,0,68,5/16/2024,1293,9
9645,738,29,0,53,8/25/2024,4172,3
4620,551,10,0,182,6/30/2024,4810,11
5728,35,16,10,62,8/31/2024,2398,8
4143,92,19,3,162,9/10/2024,3954,11
